ProteinName,SampleID,Condition,Ibaq,IbaqNorm,IbaqLog,IbaqPpb
Q7Z407,PXD008467-Sample-41,blood plasma,0.08944303058440131,0.09532113805656313,8.979189218826905,9532113.805656312
Q8TBY8,PXD008467-Sample-42,blood plasma,0.44642131364643484,0.5316187336285608,9.72560027657498,53161873.36285608
Q8N122,PXD008467-Sample-42,blood plasma,0.183283903104204,0.21826277886885773,9.338979680234477,21826277.886885773
Q9UGU0,PXD008467-Sample-42,blood plasma,0.13210313107391577,0.15731439584782858,9.196768466750454,15731439.584782857
Q7Z407,PXD008467-Sample-42,blood plasma,0.07793127271023831,0.09280409165475287,8.967567124321315,9280409.165475287
Q8TBY8,PXD008467-Sample-43,blood plasma,0.44556771213521623,0.5220748281086927,9.717732754162576,52207482.81086927
Q8N122,PXD008467-Sample-43,blood plasma,0.18841280384939557,0.2207646099663951,9.343929454346222,22076460.99663951
Q9UGU0,PXD008467-Sample-43,blood plasma,0.14209202151202496,0.16649022289118406,9.221388734724727,16649022.289118407
Q7Z407,PXD008467-Sample-43,blood plasma,0.07738311319880697,0.09067033903372818,8.957465239643046,9067033.903372817
Q9UGU0,PXD008467-Sample-44,blood plasma,0.11190892744116725,0.5252726308416984,9.720384772620957,52527263.08416984
Q8N122,PXD008467-Sample-44,blood plasma,0.10114029856142127,0.4747273691583016,9.676444270546636,47472736.91583016
Q8TBY8,PXD008467-Sample-45,blood plasma,0.4579948848478393,0.5307470171240302,9.7248875620463,53074701.712403014
Q8N122,PXD008467-Sample-45,blood plasma,0.18789600232882162,0.21774313658259273,9.337944474626731,21774313.658259273
Q9UGU0,PXD008467-Sample-45,blood plasma,0.13934226359055554,0.16147667409990424,9.20810979576098,16147667.409990424
Q7Z407,PXD008467-Sample-45,blood plasma,0.0776918776758743,0.09003317219347291,8.954402552175509,9003317.21934729
Q8TBY8,PXD008467-Sample-46,blood plasma,0.38707752807912593,0.5012305388988496,9.70003752375708,50123053.88988496
Q8N122,PXD008467-Sample-46,blood plasma,0.16941088396742743,0.2193718376980183,9.341180873387337,21937183.76980183
Q9UGU0,PXD008467-Sample-46,blood plasma,0.15393802404355408,0.19933587757283097,9.299585472456656,19933587.7572831
Q7Z407,PXD008467-Sample-46,blood plasma,0.06182804171863546,0.08006174583030108,8.903425056118815,8006174.583030108
Q8TBY8,PXD008467-Sample-47,blood plasma,0.4423498487629272,0.4880547194335446,9.688468516707204,48805471.943354465
Q8N122,PXD008467-Sample-47,blood plasma,0.1997521422705785,0.2203911135603562,9.343194079247322,22039111.35603562
Q9UGU0,PXD008467-Sample-47,blood plasma,0.18557312170339046,0.204747075421507,9.311217707075325,20474707.5421507
Q7Z407,PXD008467-Sample-47,blood plasma,0.07867786603633586,0.08680709158459216,8.938555205709342,8680709.158459216
Q8TBY8,PXD008467-Sample-48,blood plasma,0.45575677428418876,0.5067336992542382,9.704779787088187,50673369.925423816
Q8N122,PXD008467-Sample-48,blood plasma,0.19373995046399747,0.21540998912445608,9.333265838799667,21540998.91244561
Q9UGU0,PXD008467-Sample-48,blood plasma,0.17174319119021378,0.19095286675712306,9.280926182779794,19095286.675712306
Q7Z407,PXD008467-Sample-48,blood plasma,0.0781610415170203,0.08690344486418276,8.939036992281263,8690344.486418277
Q8TBY8,PXD008467-Sample-49,blood plasma,0.44796476251066786,0.5105343429953207,9.708024961842504,51053434.29953207
Q8N122,PXD008467-Sample-49,blood plasma,0.18752769548965056,0.21372066917418617,9.329846525319036,21372066.917418618
Q9UGU0,PXD008467-Sample-49,blood plasma,0.1680716835477345,0.1915471343220142,9.282275659021025,19154713.43220142
Q7Z407,PXD008467-Sample-49,blood plasma,0.07387881338117828,0.08419785350847893,8.925301019987707,8419785.350847892
Q8N122,PXD008467-Sample-5,blood plasma,0.2039172895909565,1.0,10.0,100000000.0
Q8TBY8,PXD008467-Sample-50,blood plasma,0.48038268175461885,0.5095984925849962,9.707228134666803,50959849.25849962
Q8N122,PXD008467-Sample-50,blood plasma,0.19814072981809144,0.2101912101955569,9.322614550686595,21019121.019555688
Q9UGU0,PXD008467-Sample-50,blood plasma,0.17314360365801185,0.183673814182017,9.264047244673382,18367381.4182017
Q7Z407,PXD008467-Sample-50,blood plasma,0.09100194620561013,0.09653648303742987,8.984691472799852,9653648.303742986
Q7Z407,PXD008467-Sample-51,blood plasma,0.10911013671859748,1.0,10.0,100000000.0
Q7Z407,PXD008467-Sample-52,blood plasma,0.09241681841560319,1.0,10.0,100000000.0
Q7Z407,PXD008467-Sample-53,blood plasma,0.09130620377401709,1.0,10.0,100000000.0
Q7Z407,PXD008467-Sample-54,blood plasma,0.061556370596263336,1.0,10.0,100000000.0
Q7Z407,PXD008467-Sample-55,blood plasma,0.08914285668816416,1.0,10.0,100000000.0
Q7Z407,PXD008467-Sample-56,blood plasma,0.08413980072410117,1.0,10.0,100000000.0
Q7Z407,PXD008467-Sample-57,blood plasma,0.09537941528314126,1.0,10.0,100000000.0
Q7Z407,PXD008467-Sample-58,blood plasma,0.09278547879718203,1.0,10.0,100000000.0
Q7Z407,PXD008467-Sample-59,blood plasma,0.08926416571020777,1.0,10.0,100000000.0
Q8N122,PXD008467-Sample-6,blood plasma,0.1706371215649493,1.0,10.0,100000000.0
Q7Z407,PXD008467-Sample-60,blood plasma,0.10578295456848698,1.0,10.0,100000000.0
O60565,PXD008467-Sample-61,blood plasma,1.672099271800375,0.8234846827314264,9.91565552546438,82348468.27314264
Q8TBY8,PXD008467-Sample-61,blood plasma,0.21418752541712635,0.10548425526388777,9.0231876410337,10548425.526388777
Q9UGU0,PXD008467-Sample-61,blood plasma,0.14422974651974022,0.07103106200468574,8.851448307975263,7103106.200468575
O60565,PXD008467-Sample-62,blood plasma,1.5508564899902386,0.818528669605736,9.913033895517676,81852866.9605736
Q8TBY8,PXD008467-Sample-62,blood plasma,0.19901506452063442,0.1050384333076492,9.021348235445123,10503843.33076492
Q9UGU0,PXD008467-Sample-62,blood plasma,0.14481649684015171,0.07643289708661485,8.883280321247739,7643289.708661485
O60565,PXD008467-Sample-63,blood plasma,1.562385658688882,0.8169980098826304,9.912220998640072,81699800.98826304
Q8TBY8,PXD008467-Sample-63,blood plasma,0.20293839046870205,0.10611993282173973,9.025796966384199,10611993.282173973
Q9UGU0,PXD008467-Sample-63,blood plasma,0.14702535658127888,0.0768820572956298,8.885824996150932,7688205.72956298
O60565,PXD008467-Sample-64,blood plasma,1.5999539321322447,0.819709327376787,9.913659876900969,81970932.7376787
Q8TBY8,PXD008467-Sample-64,blood plasma,0.20082702506097647,0.10289032848116246,9.012374553725829,10289032.848116245
Q9UGU0,PXD008467-Sample-64,blood plasma,0.15107426598982673,0.07740034414205052,8.888742891673349,7740034.414205052
O60565,PXD008467-Sample-65,blood plasma,1.626462512528813,0.8207003253491212,9.914184605590055,82070032.53491212
Q8TBY8,PXD008467-Sample-65,blood plasma,0.20343588360904466,0.10265216356326637,9.011368107273933,10265216.356326638
Q9UGU0,PXD008467-Sample-65,blood plasma,0.15189990744746792,0.07664751108761253,8.884498056927308,7664751.108761253
O60565,PXD008467-Sample-66,blood plasma,1.1729155864594494,0.8304687696875089,9.919323305171032,83046876.9687509
Q8TBY8,PXD008467-Sample-66,blood plasma,0.12962018969135097,0.09177601585513533,8.962729200343968,9177601.585513532
Q9UGU0,PXD008467-Sample-66,blood plasma,0.10981785985744752,0.07775521445735578,8.890729523539632,7775521.445735578
O60565,PXD008467-Sample-67,blood plasma,1.6164935346410974,0.8211515613688992,9.914423323004147,82115156.13688992
Q8TBY8,PXD008467-Sample-67,blood plasma,0.19902562159855622,0.10110167249407269,9.004758340051326,10110167.249407269
Q9UGU0,PXD008467-Sample-67,blood plasma,0.15304987618881144,0.07774676613702804,8.890682333672476,7774676.613702804
O60565,PXD008467-Sample-68,blood plasma,1.623913021367609,0.8222470056685584,9.915002300611379,82224700.56685583
Q8TBY8,PXD008467-Sample-68,blood plasma,0.19949829117397067,0.1010133365490504,9.0043787164291,10101333.65490504
Q9UGU0,PXD008467-Sample-68,blood plasma,0.15155850817212,0.0767396577823913,8.885019858146759,7673965.778239129
O60565,PXD008467-Sample-69,blood plasma,1.5984132463697356,0.8232195345785908,9.915515667462625,82321953.45785907
Q8TBY8,PXD008467-Sample-69,blood plasma,0.19571464280666084,0.10079753626131177,9.0034499170183,10079753.626131177
Q9UGU0,PXD008467-Sample-69,blood plasma,0.14753308852133187,0.07598292916009736,8.880716031697595,7598292.916009735
Q8N122,PXD008467-Sample-7,blood plasma,0.20061193443459047,1.0,10.0,100000000.0
