string_external_id,abundance,raw_spectral_count
9606.ENSP00000332194,1671,2788
9606.ENSP00000261313,1659,317
9606.ENSP00000270792,1656,112
9606.ENSP00000375978,1640,1250
9606.ENSP00000261366,1634,1223
9606.ENSP00000475814,1624,2795
9606.ENSP00000358155,1624,2795
9606.ENSP00000482431,1606,2793
9606.ENSP00000352119,1606,2793
9606.ENSP00000352627,1606,2793
9606.ENSP00000366679,1606,2793
9606.ENSP00000328484,1606,2793
9606.ENSP00000482538,1606,2793
9606.ENSP00000351589,1606,2793
9606.ENSP00000262030,1597,1186
9606.ENSP00000438553,1596,2781
9606.ENSP00000367022,1595,2741
9606.ENSP00000437125,1586,1498
9606.ENSP00000249071,1576,493
9606.ENSP00000313199,1571,434
9606.ENSP00000391481,1569,840
9606.ENSP00000400433,1558,603
9606.ENSP00000341094,1550,2648
9606.ENSP00000360609,1543,1998
9606.ENSP00000270142,1540,173
9606.ENSP00000303373,1539,2596
9606.ENSP00000483842,1539,2596
9606.ENSP00000355656,1539,2596
9606.ENSP00000301522,1502,382
9606.ENSP00000476136,1494,3691
9606.ENSP00000358151,1490,3692
9606.ENSP00000477527,1490,3692
9606.ENSP00000482674,1489,3690
9606.ENSP00000216802,1475,377
9606.ENSP00000320176,1456,495
9606.ENSP00000355315,1451,9
9606.ENSP00000320866,1422,496
9606.ENSP00000349168,1415,715
9606.ENSP00000491215,1409,1134
9606.ENSP00000349430,1405,3898
9606.ENSP00000348924,1401,3899
9606.ENSP00000366962,1401,3899
9606.ENSP00000479169,1401,3899
9606.ENSP00000289316,1401,3899
9606.ENSP00000489317,1401,3899
9606.ENSP00000321744,1401,3899
9606.ENSP00000483903,1401,3899
9606.ENSP00000445633,1401,3899
9606.ENSP00000477907,1400,3893
9606.ENSP00000491341,1382,3805
9606.ENSP00000481622,1382,3805
9606.ENSP00000346032,1381,752
9606.ENSP00000349428,1378,552
9606.ENSP00000290378,1377,4731
9606.ENSP00000325376,1376,1137
9606.ENSP00000479284,1369,3169
9606.ENSP00000355645,1369,4712
9606.ENSP00000263238,1365,714
9606.ENSP00000366618,1352,3694
9606.ENSP00000348849,1346,119
9606.ENSP00000447001,1343,212
9606.ENSP00000300026,1321,349
9606.ENSP00000265073,1320,202
9606.ENSP00000262428,1318,235
9606.ENSP00000224784,1316,4589
9606.ENSP00000352257,1313,947
9606.ENSP00000445831,1305,3897
9606.ENSP00000327070,1302,630
9606.ENSP00000386857,1300,4584
9606.ENSP00000259469,1290,54
9606.ENSP00000357076,1284,509
9606.ENSP00000497733,1278,285
9606.ENSP00000423563,1260,523
9606.ENSP00000307940,1259,1341
9606.ENSP00000364935,1258,412
9606.ENSP00000399888,1254,109
9606.ENSP00000401010,1237,490
9606.ENSP00000357801,1229,96
9606.ENSP00000308405,1218,1324
9606.ENSP00000296417,1218,1324
9606.ENSP00000338934,1213,1454
9606.ENSP00000463939,1205,249
9606.ENSP00000335153,1199,1942
9606.ENSP00000340278,1194,272
9606.ENSP00000310861,1185,1398
9606.ENSP00000311430,1159,398
9606.ENSP00000489311,1134,2648
9606.ENSP00000411355,1127,1781
9606.ENSP00000378487,1122,460
9606.ENSP00000251595,1118,327
9606.ENSP00000322421,1118,327
9606.ENSP00000278572,1118,434
9606.ENSP00000316029,1117,3356
9606.ENSP00000493701,1111,1062
9606.ENSP00000258962,1110,330
9606.ENSP00000496166,1105,886
9606.ENSP00000222247,1103,205
9606.ENSP00000389103,1102,143
9606.ENSP00000276079,1099,537
9606.ENSP00000365147,1091,278
9606.ENSP00000359991,1081,489
9606.ENSP00000385958,1078,106
9606.ENSP00000367220,1074,436
9606.ENSP00000494175,1073,378
9606.ENSP00000485952,1072,858
9606.ENSP00000324173,1061,942
9606.ENSP00000362820,1043,144
9606.ENSP00000252699,1041,1740
9606.ENSP00000339001,1039,1541
9606.ENSP00000376309,1032,371
9606.ENSP00000418082,1028,89
9606.ENSP00000426909,1023,416
9606.ENSP00000464813,998,106
9606.ENSP00000445175,997,644
9606.ENSP00000369757,985,181
9606.ENSP00000413436,983,150
9606.ENSP00000221419,956,558
9606.ENSP00000357727,951,192
9606.ENSP00000376652,945,480
9606.ENSP00000168216,945,309
9606.ENSP00000395535,943,503
9606.ENSP00000478771,943,1410
9606.ENSP00000400175,940,327
9606.ENSP00000493536,930,910
9606.ENSP00000300289,927,706
9606.ENSP00000309334,910,152
9606.ENSP00000225430,905,94
9606.ENSP00000244573,899,719
9606.ENSP00000355228,897,40
9606.ENSP00000405965,893,111
9606.ENSP00000341524,892,376
9606.ENSP00000325240,890,261
9606.ENSP00000403172,890,238
9606.ENSP00000327054,888,701
9606.ENSP00000233893,887,153
9606.ENSP00000367263,887,7463
9606.ENSP00000359345,885,257
9606.ENSP00000361076,884,208
9606.ENSP00000307889,884,161
9606.ENSP00000361635,884,312
9606.ENSP00000379888,878,218
9606.ENSP00000363018,877,254
9606.ENSP00000389351,876,242
9606.ENSP00000370010,875,14
9606.ENSP00000325905,870,144
9606.ENSP00000338413,868,1079
9606.ENSP00000398568,860,566
9606.ENSP00000305556,860,381
9606.ENSP00000321259,858,385
9606.ENSP00000406773,848,112
9606.ENSP00000342374,841,95
9606.ENSP00000339835,836,1746
9606.ENSP00000371267,834,492
9606.ENSP00000357721,824,144
9606.ENSP00000346001,820,302
9606.ENSP00000285093,819,301
9606.ENSP00000433760,817,58
9606.ENSP00000481646,817,193
9606.ENSP00000362744,816,323
9606.ENSP00000479488,815,315
9606.ENSP00000268182,812,1692
9606.ENSP00000301587,810,176
9606.ENSP00000215909,808,172
9606.ENSP00000221801,806,335
9606.ENSP00000355759,805,861
9606.ENSP00000354876,805,133
9606.ENSP00000446215,802,211
9606.ENSP00000419545,797,337
9606.ENSP00000264335,793,498
9606.ENSP00000370125,782,62
9606.ENSP00000463559,781,384
9606.ENSP00000274764,771,2522
9606.ENSP00000349748,771,543
9606.ENSP00000472469,770,62
9606.ENSP00000446955,769,215
9606.ENSP00000291568,766,92
9606.ENSP00000346050,764,283
9606.ENSP00000420065,760,191
9606.ENSP00000375632,759,150
9606.ENSP00000416429,759,91
9606.ENSP00000228825,758,178
9606.ENSP00000380921,753,520
9606.ENSP00000250559,751,312
9606.ENSP00000216714,749,297
9606.ENSP00000405573,745,510
9606.ENSP00000342026,739,269
9606.ENSP00000449328,735,236
9606.ENSP00000431240,732,105
9606.ENSP00000294742,731,148
9606.ENSP00000339795,729,204
9606.ENSP00000375730,727,163
9606.ENSP00000435777,726,151
9606.ENSP00000464359,725,384
9606.ENSP00000345957,723,86
9606.ENSP00000265062,722,264
9606.ENSP00000299300,719,548
9606.ENSP00000388169,719,352
9606.ENSP00000217182,716,754
9606.ENSP00000385616,714,568
9606.ENSP00000359804,704,446
9606.ENSP00000329662,703,179
9606.ENSP00000472985,703,182
9606.ENSP00000297185,702,651
9606.ENSP00000495273,685,130
9606.ENSP00000351777,681,736
9606.ENSP00000470972,679,125
9606.ENSP00000456436,678,269
9606.ENSP00000403039,677,396
9606.ENSP00000371194,676,296
9606.ENSP00000404121,676,648
9606.ENSP00000370074,676,370
9606.ENSP00000494697,673,145
9606.ENSP00000386636,669,330
9606.ENSP00000354566,667,117
9606.ENSP00000312999,664,454
9606.ENSP00000497225,663,161
9606.ENSP00000495672,659,60
9606.ENSP00000416706,658,2216
9606.ENSP00000354782,657,150
9606.ENSP00000398610,657,362
9606.ENSP00000331897,655,371
9606.ENSP00000420311,654,123
9606.ENSP00000498577,653,289
9606.ENSP00000370115,653,324
9606.ENSP00000483688,651,175
9606.ENSP00000348056,650,102
9606.ENSP00000221418,650,282
9606.ENSP00000366798,648,27
9606.ENSP00000301329,645,221
9606.ENSP00000361927,642,363
9606.ENSP00000271638,642,82
9606.ENSP00000253024,641,409
9606.ENSP00000341214,639,680
9606.ENSP00000400142,638,173
9606.ENSP00000341826,635,487
9606.ENSP00000263697,634,108
9606.ENSP00000354632,633,34
9606.ENSP00000364721,630,196
9606.ENSP00000367615,629,192
9606.ENSP00000428845,628,213
9606.ENSP00000228318,628,319
9606.ENSP00000463784,627,125
9606.ENSP00000354532,625,305
9606.ENSP00000422176,624,364
9606.ENSP00000377640,622,81
9606.ENSP00000413507,620,367
9606.ENSP00000271308,619,187
9606.ENSP00000316176,617,119
9606.ENSP00000298316,616,104
9606.ENSP00000437402,615,682
9606.ENSP00000262613,615,275
9606.ENSP00000247461,615,421
9606.ENSP00000428085,613,127
9606.ENSP00000262584,613,124
9606.ENSP00000464342,612,47
9606.ENSP00000363745,609,547
9606.ENSP00000275603,607,386
9606.ENSP00000336687,606,162
9606.ENSP00000379506,602,114
9606.ENSP00000300413,602,65
9606.ENSP00000376276,602,93
9606.ENSP00000429374,602,76
9606.ENSP00000421592,600,134
9606.ENSP00000295688,600,414
9606.ENSP00000296674,599,84
9606.ENSP00000230050,598,103
9606.ENSP00000248437,598,1254
9606.ENSP00000355011,598,285
9606.ENSP00000270625,597,109
9606.ENSP00000216254,596,551
9606.ENSP00000351646,591,381
9606.ENSP00000221130,589,282
9606.ENSP00000498019,589,138
9606.ENSP00000310226,588,232
9606.ENSP00000280326,588,386
9606.ENSP00000381216,588,399
9606.ENSP00000299767,587,656
9606.ENSP00000393241,587,110
9606.ENSP00000254108,586,187
9606.ENSP00000354739,584,139
9606.ENSP00000417864,582,145
9606.ENSP00000496414,580,1102
9606.ENSP00000286788,574,534
9606.ENSP00000441875,572,276
9606.ENSP00000414359,571,224
9606.ENSP00000298510,568,202
9606.ENSP00000499935,568,185
9606.ENSP00000464849,568,148
9606.ENSP00000357283,568,524
9606.ENSP00000296511,564,295
9606.ENSP00000327801,562,403
9606.ENSP00000429150,562,296
9606.ENSP00000369965,559,86
9606.ENSP00000369538,557,470
9606.ENSP00000425031,557,153
9606.ENSP00000290541,556,133
9606.ENSP00000416269,555,421
9606.ENSP00000357189,552,174
9606.ENSP00000370114,552,285
9606.ENSP00000345848,551,148
9606.ENSP00000336799,550,1467
9606.ENSP00000358723,549,263
9606.ENSP00000339467,547,174
9606.ENSP00000298159,545,293
9606.ENSP00000304229,545,56
9606.ENSP00000324422,545,307
9606.ENSP00000228136,539,61
9606.ENSP00000295897,536,490
9606.ENSP00000231009,535,155
9606.ENSP00000046794,535,264
9606.ENSP00000322439,532,396
9606.ENSP00000463842,531,177
9606.ENSP00000377958,529,367
9606.ENSP00000264993,526,93
9606.ENSP00000378731,525,252
9606.ENSP00000434511,524,96
9606.ENSP00000358727,524,166
9606.ENSP00000294189,523,42
9606.ENSP00000341289,522,1297
9606.ENSP00000317334,522,437
9606.ENSP00000389631,520,373
9606.ENSP00000364813,520,60
9606.ENSP00000301939,519,19
9606.ENSP00000391249,518,436
9606.ENSP00000344547,517,47
9606.ENSP00000222005,516,158
9606.ENSP00000324105,516,593
9606.ENSP00000346027,515,75
9606.ENSP00000301785,514,469
9606.ENSP00000354947,513,258
9606.ENSP00000267884,511,92
9606.ENSP00000487444,510,1856
9606.ENSP00000345361,507,89
9606.ENSP00000360671,506,323
9606.ENSP00000258091,505,358
9606.ENSP00000261735,505,141
9606.ENSP00000307863,503,148
9606.ENSP00000265866,501,173
9606.ENSP00000211998,500,654
9606.ENSP00000258787,499,644
9606.ENSP00000341885,496,199
9606.ENSP00000044462,496,153
9606.ENSP00000308430,495,70
9606.ENSP00000365891,495,212
9606.ENSP00000245932,494,219
9606.ENSP00000358635,494,426
9606.ENSP00000429707,494,46
9606.ENSP00000242784,493,55
9606.ENSP00000380033,493,583
9606.ENSP00000252242,493,816
9606.ENSP00000457513,491,120
9606.ENSP00000377941,491,1099
9606.ENSP00000350937,490,310
9606.ENSP00000318861,489,397
9606.ENSP00000325589,488,73
9606.ENSP00000246194,488,163
9606.ENSP00000498807,488,279
9606.ENSP00000242285,486,33
9606.ENSP00000431049,485,198
9606.ENSP00000340466,485,549
9606.ENSP00000317257,483,177
9606.ENSP00000293831,483,410
9606.ENSP00000316042,482,124
9606.ENSP00000225698,482,119
9606.ENSP00000428223,482,106
9606.ENSP00000439189,482,2673
9606.ENSP00000336702,479,195
9606.ENSP00000356520,477,782
9606.ENSP00000274306,476,220
9606.ENSP00000302935,476,682
9606.ENSP00000233025,474,17
9606.ENSP00000279227,474,435
9606.ENSP00000262193,472,159
9606.ENSP00000466010,472,78
9606.ENSP00000377446,471,154
9606.ENSP00000252603,468,151
9606.ENSP00000499501,468,1744
9606.ENSP00000499044,466,58
9606.ENSP00000264932,465,328
9606.ENSP00000264279,464,320
9606.ENSP00000362010,462,202
9606.ENSP00000393388,462,17
9606.ENSP00000357113,462,455
9606.ENSP00000339883,462,229
9606.ENSP00000470059,459,338
9606.ENSP00000268379,457,229
9606.ENSP00000439020,457,1312
9606.ENSP00000391592,456,452
9606.ENSP00000370023,455,433
9606.ENSP00000337261,455,549
9606.ENSP00000314067,454,261
9606.ENSP00000360034,452,238
9606.ENSP00000227524,452,146
9606.ENSP00000479606,451,1156
9606.ENSP00000259254,449,9
9606.ENSP00000361777,449,143
9606.ENSP00000265462,448,171
9606.ENSP00000350090,447,371
9606.ENSP00000358140,444,553
9606.ENSP00000479153,442,363
9606.ENSP00000349259,442,1650
9606.ENSP00000497104,440,452
9606.ENSP00000356652,439,90
9606.ENSP00000305995,437,451
9606.ENSP00000313829,436,133
9606.ENSP00000416739,435,362
9606.ENSP00000318646,433,120
9606.ENSP00000363017,433,101
9606.ENSP00000325136,432,231
9606.ENSP00000357709,432,61
9606.ENSP00000296412,432,188
9606.ENSP00000358490,430,97
9606.ENSP00000496250,430,93
9606.ENSP00000377192,430,371
9606.ENSP00000216218,428,137
9606.ENSP00000397843,425,16
9606.ENSP00000280154,422,249
9606.ENSP00000245206,422,260
9606.ENSP00000267113,422,576
9606.ENSP00000340836,422,103
9606.ENSP00000228740,421,388
9606.ENSP00000307786,421,69
9606.ENSP00000277865,420,448
9606.ENSP00000420588,420,113
9606.ENSP00000376800,418,52
9606.ENSP00000266735,416,32
9606.ENSP00000263672,416,107
9606.ENSP00000479861,416,203
9606.ENSP00000256682,414,352
9606.ENSP00000439601,414,387
9606.ENSP00000354394,414,464
9606.ENSP00000440005,413,351
9606.ENSP00000220764,413,197
9606.ENSP00000498653,410,191
9606.ENSP00000325548,410,264
9606.ENSP00000266732,409,317
9606.ENSP00000300688,409,78
9606.ENSP00000480270,409,181
9606.ENSP00000357679,408,56
9606.ENSP00000348461,407,258
9606.ENSP00000419665,407,82
9606.ENSP00000414321,407,113
9606.ENSP00000290349,405,196
9606.ENSP00000370589,405,335
9606.ENSP00000362803,404,59
9606.ENSP00000362463,404,87
9606.ENSP00000375863,403,303
9606.ENSP00000373706,402,641
9606.ENSP00000261267,402,85
9606.ENSP00000342056,401,201
9606.ENSP00000376055,401,117
9606.ENSP00000435096,401,47
9606.ENSP00000225665,400,166
9606.ENSP00000176763,399,421
9606.ENSP00000264071,399,1075
9606.ENSP00000215793,399,348
9606.ENSP00000371393,399,364
9606.ENSP00000359910,399,167
9606.ENSP00000477781,399,87
9606.ENSP00000346037,398,40
9606.ENSP00000376330,398,213
9606.ENSP00000430706,397,162
9606.ENSP00000311747,396,195
9606.ENSP00000367806,396,82
9606.ENSP00000428209,396,143
9606.ENSP00000415151,395,76
9606.ENSP00000339186,395,142
9606.ENSP00000358099,393,96
9606.ENSP00000466134,391,227
9606.ENSP00000380948,391,483
9606.ENSP00000369314,390,33
9606.ENSP00000291295,388,192
9606.ENSP00000499797,388,192
9606.ENSP00000261479,387,168
9606.ENSP00000356275,386,80
9606.ENSP00000215829,386,57
9606.ENSP00000366604,384,193
9606.ENSP00000431984,383,341
9606.ENSP00000499717,381,192
9606.ENSP00000362334,380,117
9606.ENSP00000331901,380,236
9606.ENSP00000416959,377,108
9606.ENSP00000377298,377,1058
9606.ENSP00000323856,377,2717
9606.ENSP00000377060,376,105
9606.ENSP00000359645,376,242
9606.ENSP00000367196,376,59
9606.ENSP00000345656,376,105
9606.ENSP00000296581,375,37
9606.ENSP00000431445,374,70
9606.ENSP00000452123,373,81
9606.ENSP00000387262,372,371
9606.ENSP00000463154,372,91
9606.ENSP00000483254,372,212
9606.ENSP00000356448,371,833
9606.ENSP00000392330,371,140
9606.ENSP00000326381,371,361
9606.ENSP00000477713,371,260
9606.ENSP00000386559,371,113
9606.ENSP00000442920,369,138
9606.ENSP00000376506,369,85
9606.ENSP00000285735,368,200
9606.ENSP00000339720,367,50
9606.ENSP00000497641,367,249
9606.ENSP00000305790,365,519
9606.ENSP00000452762,363,167
9606.ENSP00000290299,363,158
9606.ENSP00000335321,363,500
9606.ENSP00000360682,362,138
9606.ENSP00000357858,361,125
9606.ENSP00000290158,361,373
9606.ENSP00000383003,359,45
9606.ENSP00000349142,359,137
9606.ENSP00000313420,359,2017
9606.ENSP00000411825,359,363
9606.ENSP00000302833,359,193
9606.ENSP00000355518,359,169
9606.ENSP00000223321,358,118
9606.ENSP00000497910,358,51
9606.ENSP00000242776,358,327
9606.ENSP00000361626,357,108
9606.ENSP00000386911,357,309
9606.ENSP00000357535,357,156
9606.ENSP00000216038,357,209
9606.ENSP00000222968,357,65
9606.ENSP00000463393,356,116
9606.ENSP00000356828,356,144
9606.ENSP00000264028,355,210
9606.ENSP00000474560,355,107
9606.ENSP00000285930,354,152
9606.ENSP00000463379,354,177
9606.ENSP00000203407,354,186
9606.ENSP00000417653,352,199
9606.ENSP00000444357,352,119
9606.ENSP00000167586,351,549
9606.ENSP00000217426,350,198
9606.ENSP00000254719,350,250
9606.ENSP00000265753,350,72
9606.ENSP00000256441,350,43
9606.ENSP00000269848,349,329
9606.ENSP00000362946,349,115
9606.ENSP00000443654,349,141
9606.ENSP00000379873,347,203
9606.ENSP00000386717,347,51
9606.ENSP00000295006,346,257
9606.ENSP00000443475,346,1269
9606.ENSP00000383949,345,59
9606.ENSP00000360664,344,46
9606.ENSP00000356982,344,45
9606.ENSP00000263867,343,117
9606.ENSP00000332706,343,56
9606.ENSP00000385269,341,135
9606.ENSP00000499129,340,309
9606.ENSP00000326042,340,1098
9606.ENSP00000382982,340,1098
9606.ENSP00000376886,340,156
9606.ENSP00000494664,339,447
9606.ENSP00000265838,338,165
9606.ENSP00000346827,338,242
9606.ENSP00000351314,337,102
9606.ENSP00000376345,337,113
9606.ENSP00000346173,337,157
9606.ENSP00000388183,337,417
9606.ENSP00000374332,337,119
9606.ENSP00000294360,335,57
9606.ENSP00000420195,335,72
9606.ENSP00000346634,335,266
9606.ENSP00000329757,334,21
9606.ENSP00000243997,334,10
9606.ENSP00000316905,334,177
9606.ENSP00000431800,333,123
9606.ENSP00000225792,332,370
9606.ENSP00000243563,331,80
9606.ENSP00000450085,331,97
9606.ENSP00000380958,330,30
9606.ENSP00000361892,329,269
9606.ENSP00000385385,329,153
9606.ENSP00000306397,328,98
9606.ENSP00000394071,328,290
9606.ENSP00000497474,327,10
9606.ENSP00000448598,327,97
9606.ENSP00000376077,326,47
9606.ENSP00000378163,325,31
9606.ENSP00000352438,325,225
9606.ENSP00000494125,323,209
9606.ENSP00000344504,323,42
9606.ENSP00000324804,323,308
9606.ENSP00000365963,322,22
9606.ENSP00000296255,322,276
9606.ENSP00000333547,322,169
9606.ENSP00000469468,322,46
9606.ENSP00000495192,322,1182
9606.ENSP00000431822,322,32
9606.ENSP00000237530,321,172
9606.ENSP00000362576,321,267
9606.ENSP00000362329,321,143
9606.ENSP00000252102,321,29
9606.ENSP00000494550,320,428
9606.ENSP00000412189,319,226
9606.ENSP00000264972,319,292
9606.ENSP00000481886,318,69
9606.ENSP00000358737,318,147
9606.ENSP00000340305,318,151
9606.ENSP00000216455,318,124
9606.ENSP00000370808,316,257
9606.ENSP00000303145,316,107
9606.ENSP00000265729,316,88
9606.ENSP00000315474,315,121
9606.ENSP00000463058,315,52
9606.ENSP00000261890,313,151
9606.ENSP00000261623,312,34
9606.ENSP00000301764,312,401
9606.ENSP00000454746,312,101
9606.ENSP00000348163,312,752
9606.ENSP00000337060,312,151
9606.ENSP00000318197,311,982
9606.ENSP00000306003,308,47
9606.ENSP00000441543,308,1410
9606.ENSP00000306330,308,331
9606.ENSP00000482486,307,178
9606.ENSP00000434359,307,179
9606.ENSP00000362308,307,49
9606.ENSP00000217456,306,173
9606.ENSP00000302886,306,233
9606.ENSP00000349359,306,103
9606.ENSP00000469240,306,43
9606.ENSP00000303908,306,166
9606.ENSP00000331019,306,45
9606.ENSP00000493623,304,205
9606.ENSP00000335304,304,158
9606.ENSP00000253108,303,90
9606.ENSP00000336741,303,338
9606.ENSP00000446252,302,138
9606.ENSP00000184266,302,49
9606.ENSP00000000233,302,274
9606.ENSP00000353375,301,371
9606.ENSP00000236959,299,272
9606.ENSP00000427421,299,19
9606.ENSP00000356864,299,45
9606.ENSP00000294119,298,49
9606.ENSP00000254193,298,87
9606.ENSP00000363993,297,82
9606.ENSP00000369915,297,130
9606.ENSP00000264933,297,73
9606.ENSP00000472249,296,84
9606.ENSP00000312734,296,131
9606.ENSP00000313432,296,116
9606.ENSP00000346300,296,114
9606.ENSP00000419088,296,45
9606.ENSP00000467423,295,245
9606.ENSP00000365411,295,129
9606.ENSP00000388806,293,147
9606.ENSP00000370745,293,297
9606.ENSP00000432279,293,28
9606.ENSP00000224073,293,47
9606.ENSP00000472998,292,119
9606.ENSP00000482075,292,60
9606.ENSP00000362900,291,143
9606.ENSP00000364585,291,207
9606.ENSP00000346015,290,55
9606.ENSP00000325448,290,199
9606.ENSP00000387286,290,166
9606.ENSP00000368959,290,45
9606.ENSP00000356632,289,37
9606.ENSP00000297258,289,54
9606.ENSP00000302640,289,214
9606.ENSP00000301653,289,460
9606.ENSP00000357123,288,131
9606.ENSP00000307241,287,158
9606.ENSP00000404833,287,120
9606.ENSP00000418438,287,23
9606.ENSP00000360181,287,44
9606.ENSP00000362649,285,189
9606.ENSP00000338703,285,196
9606.ENSP00000246548,285,174
9606.ENSP00000251047,283,94
9606.ENSP00000264710,283,86
9606.ENSP00000477538,283,90
9606.ENSP00000300291,282,95
9606.ENSP00000316779,282,181
9606.ENSP00000362924,282,172
9606.ENSP00000442318,282,485
9606.ENSP00000417142,281,45
9606.ENSP00000229268,280,260
9606.ENSP00000261601,280,180
9606.ENSP00000345702,280,16
9606.ENSP00000308753,280,123
9606.ENSP00000303222,280,97
9606.ENSP00000365757,279,178
9606.ENSP00000279146,279,113
9606.ENSP00000329219,279,422
9606.ENSP00000346088,278,37
9606.ENSP00000358921,278,199
9606.ENSP00000378760,278,292
9606.ENSP00000292147,278,79
9606.ENSP00000433138,278,121
9606.ENSP00000367872,277,151
9606.ENSP00000286713,277,121
9606.ENSP00000383059,276,35
9606.ENSP00000419325,276,172
9606.ENSP00000355991,275,182
9606.ENSP00000305230,274,37
9606.ENSP00000392094,272,368
9606.ENSP00000299977,272,303
9606.ENSP00000229390,272,81
9606.ENSP00000380378,272,162
9606.ENSP00000341657,271,84
9606.ENSP00000303356,271,100
9606.ENSP00000428426,270,115
9606.ENSP00000229340,270,103
9606.ENSP00000293288,270,96
9606.ENSP00000369703,270,960
9606.ENSP00000264161,270,236
9606.ENSP00000494708,269,162
9606.ENSP00000392709,269,269
9606.ENSP00000300692,269,53
9606.ENSP00000466818,269,40
9606.ENSP00000259818,268,959
9606.ENSP00000377833,267,199
9606.ENSP00000337632,267,90
9606.ENSP00000312027,267,35
9606.ENSP00000482543,267,47
9606.ENSP00000216330,266,68
9606.ENSP00000263694,265,80
9606.ENSP00000306010,265,220
9606.ENSP00000295822,265,136
9606.ENSP00000401564,265,60
9606.ENSP00000375649,264,43
9606.ENSP00000405338,264,448
9606.ENSP00000354720,264,406
9606.ENSP00000263368,264,56
9606.ENSP00000354468,263,90
9606.ENSP00000256854,262,151
9606.ENSP00000481029,262,174
9606.ENSP00000408910,262,117
9606.ENSP00000264663,261,303
9606.ENSP00000435365,261,177
9606.ENSP00000366525,261,51
9606.ENSP00000433999,261,169
9606.ENSP00000274137,261,35
9606.ENSP00000263774,260,103
9606.ENSP00000338235,260,142
9606.ENSP00000354346,260,435
9606.ENSP00000378284,260,435
9606.ENSP00000349252,260,290
9606.ENSP00000346762,259,323
9606.ENSP00000260447,259,22
9606.ENSP00000303366,259,97
9606.ENSP00000196371,258,148
9606.ENSP00000295756,257,20
9606.ENSP00000318297,257,172
9606.ENSP00000317159,255,76
9606.ENSP00000217121,255,87
9606.ENSP00000419628,254,77
9606.ENSP00000367992,254,112
9606.ENSP00000362592,253,124
9606.ENSP00000299518,252,103
9606.ENSP00000297338,252,143
9606.ENSP00000364016,251,136
9606.ENSP00000266679,251,122
9606.ENSP00000303992,251,126
9606.ENSP00000484343,250,165
9606.ENSP00000491073,250,322
9606.ENSP00000363559,249,55
9606.ENSP00000341905,249,307
9606.ENSP00000364649,249,116
9606.ENSP00000319831,248,225
